EOM,dwh_country_id,rating_base,cash_list_actual_date,cash_list_actual_monthly,cash_list_expected_date,cash_list_expected_date_plan,cash_list_expected_monthly,n_loans,volume_10K
2014-10-31 00:00:00,32,D,0.0650135905696,0.00169040176402,0.0460499030667,0.0535691987863,0.0482766986926,3,0.8
2014-10-31 00:00:00,32,E,0.0921288301437,0.0914339092322,0.0662284156999,0.0550352742833,0.0707650738657,1,0.3
2014-11-30 00:00:00,1,A,0.044009461536,0.0437863286788,0.0378867064397,0.0361791125083,0.0393030275854,58,47.53
2014-11-30 00:00:00,1,B,0.0520016951851,0.0524745571147,0.0342618454739,0.0345284536037,0.0354763213676,94,72.92
2014-11-30 00:00:00,1,C,0.0748450736704,0.0744914347166,0.0482280915017,0.0478575315443,0.0501886149803,70,49.83
2014-11-30 00:00:00,1,D,0.109449765608,0.112969555306,0.0716938902125,0.0670427238389,0.0749213503642,52,37.49
2014-11-30 00:00:00,1,E,0.127498779015,0.124509080839,0.0823385537367,0.0660535227986,0.0859087366629,41,23.12
2014-11-30 00:00:00,32,A,0.0232677078401,0.0253977131154,0.0213140667983,0.0206998531765,0.022321868158,7,2.43
2014-11-30 00:00:00,32,B,0.0337347017826,0.0355508448349,0.0234621494997,0.021478106749,0.0244041567468,6,3.4
2014-11-30 00:00:00,32,C,0.0446442305483,0.0468225953466,0.0310914112577,0.0263284086301,0.032853895239,6,1.65
2014-11-30 00:00:00,32,D,0.0705973704108,0.0324375860345,0.0513149700373,0.0529782315161,0.0535355347082,5,1.3
2014-11-30 00:00:00,32,E,0.0906384499584,0.091541198175,0.0686625105754,0.0550352742833,0.0731070622446,1,0.3
2014-12-31 00:00:00,1,A,0.04283418657,0.0411680160262,0.0354384134501,0.033905973162,0.0367197380172,68,59.39
2014-12-31 00:00:00,1,B,0.050498830335,0.0479697410009,0.0292614540627,0.0345660881695,0.0302978740363,125,100.66
2014-12-31 00:00:00,1,C,0.0789176643574,0.0779265459924,0.0539094391151,0.0528307134884,0.0559865363783,102,87.06
2014-12-31 00:00:00,1,D,0.11148400549,0.107848386048,0.0692029011263,0.0684334519569,0.0724498066421,77,60.53
2014-12-31 00:00:00,1,E,0.128918951685,0.123174727233,0.0840612583923,0.0666645523078,0.0876066423644,46,24.62
2014-12-31 00:00:00,32,A,0.0276981571756,0.0284628688973,0.027772245183,0.0268797637354,0.0290408337721,9,3.53
2014-12-31 00:00:00,32,B,0.0378211506914,0.0390636814911,0.0309804040322,0.0288299508948,0.0323728704683,13,6.5
2014-12-31 00:00:00,32,C,0.0468510043199,0.033636685211,0.0308254172574,0.0432506662439,0.0321412834236,10,3.38
2014-12-31 00:00:00,32,D,0.0803803223589,0.079713585953,0.0593348392166,0.0535256650334,0.06200565977,8,3.5
2014-12-31 00:00:00,32,E,0.0916424424855,0.0912060399915,0.0709759487154,0.0550352742833,0.0752800284797,1,0.3
2015-01-31 00:00:00,1,A,0.0401972214261,0.0392857129064,0.0345573331511,0.0328522849433,0.0359677767067,83,75.29
2015-01-31 00:00:00,1,B,0.0486174542028,0.0458179587692,0.0283111810837,0.0345866568577,0.0292949660468,156,130.67
2015-01-31 00:00:00,1,C,0.0778598334832,0.0775609803505,0.0524370557562,0.0544822525606,0.0546674086453,140,126.09
2015-01-31 00:00:00,1,D,0.110979209032,0.104902033517,0.0695149778797,0.0702232680502,0.0726087754219,106,83.8
2015-01-31 00:00:00,1,E,0.126883415461,0.121584137815,0.0857993347778,0.0677710300886,0.0893150582366,52,26.84
2015-01-31 00:00:00,32,A,0.0280497207621,0.0296317731815,0.0280768716584,0.0268797637354,0.0293284049863,9,3.53
2015-01-31 00:00:00,32,B,0.0400960515123,0.0412252263199,0.0326448078712,0.0300308907685,0.0341477793827,17,7.95
2015-01-31 00:00:00,32,C,0.057404000646,0.0469866130435,0.0356813850025,0.0464390224309,0.0374284997558,15,5.07
2015-01-31 00:00:00,32,D,0.0829813394243,0.0829829391349,0.0614723319391,0.0535256650334,0.0641603503034,8,3.5
2015-01-31 00:00:00,32,E,0.113445602996,0.113407279689,0.0754850707153,0.0642244994635,0.0796675686316,2,1.05
2015-01-31 00:00:00,128,B,0.0579455298287,0.0579959008716,0.0458699912186,0.0447594594113,0.0461835403562,1,0.15
2015-01-31 00:00:00,128,C,0.0548023290114,0.0556147938957,0.0426035470862,0.0386859142512,0.0455749191655,2,0.35
2015-01-31 00:00:00,128,D,0.0781880509404,0.086124178036,0.0548212218967,0.048838752401,0.0595916574966,3,0.68
