EOM,dwh_country_id,payout_quarter,rating_base,cash_list_actual_date,cash_list_actual_monthly,cash_list_expected_date,cash_list_expected_date_plan,cash_list_expected_monthly,n_loans,volume_10K
2014-11-30 00:00:00,1,2014_Q3,C,0.0781808988525,0.0784452889844,0.0545167716206,0.0510030349312,0.0566572696825,37,27.61
2014-11-30 00:00:00,1,2014_Q3,D,0.119589024581,0.125592491448,0.0764014196725,0.0698082468301,0.0795210155351,28,24.44
2014-11-30 00:00:00,1,2014_Q3,E,0.120924823763,0.125643658078,0.0723597641444,0.0611638577294,0.0758512647355,11,6.52
2014-11-30 00:00:00,32,2014_Q2,B,0.0320908720239,0.0325569468157,0.0215441070794,0.0177876852949,0.0226578058514,2,0.88
2014-11-30 00:00:00,32,2014_Q2,D,0.0682514547676,0.01689334487,0.0486939697461,0.0535691987863,0.0509581655426,3,0.8
2014-11-30 00:00:00,32,2014_Q2,E,0.0906384499584,0.091541198175,0.0686625105754,0.0550352742833,0.0731070622446,1,0.3
2014-11-30 00:00:00,32,2014_Q3,A,0.0232677078401,0.0253977131154,0.0213140667983,0.0206998531765,0.022321868158,7,2.43
2014-11-30 00:00:00,32,2014_Q3,B,0.034504984554,0.0370345658389,0.0239059630032,0.0223295084959,0.0248031811897,4,2.52
2014-11-30 00:00:00,32,2014_Q3,C,0.0446442305483,0.0468225953466,0.0310914112577,0.0263284086301,0.032853895239,6,1.65
2014-11-30 00:00:00,32,2014_Q3,D,0.0782497520448,0.080279410564,0.0545710459502,0.0522504501313,0.0567182183071,2,0.5
2014-12-31 00:00:00,1,2014_Q1,A,0.047691786503,0.0420396360839,0.0445402421851,0.0422053500387,0.0459070631278,18,10.57
2014-12-31 00:00:00,1,2014_Q1,B,0.0552736395716,0.0534896927406,0.0435156607115,0.0397194376348,0.0449423822068,22,11.23
2014-12-31 00:00:00,1,2014_Q1,C,0.0795325558461,0.0789280363455,0.0660811016751,0.0539631379894,0.0685611121737,17,7.77
2014-12-31 00:00:00,1,2014_Q1,D,0.103895508106,0.106869290546,0.0926237875101,0.0648903812353,0.101407053115,12,5.75
2014-12-31 00:00:00,1,2014_Q1,E,0.128081351545,0.120478027248,0.105056421063,0.0795702001435,0.109050478841,15,5.96
2014-12-31 00:00:00,1,2014_Q2,A,0.048021470094,0.0478112763369,0.0420152784868,0.0400237107624,0.0434700629317,13,11.51
2014-12-31 00:00:00,1,2014_Q2,B,0.0546989822097,0.0552170245918,0.0387206562832,0.0337412781343,0.0400189667414,29,21.65
2014-12-31 00:00:00,1,2014_Q2,C,0.0695939778108,0.0683186826632,0.0306903860788,0.0391336172749,0.0320130683736,16,14.45
2014-12-31 00:00:00,1,2014_Q2,D,0.101344207491,0.10117692755,0.0636308526729,0.0581205398149,0.0661165495936,12,7.3
2014-12-31 00:00:00,1,2014_Q2,E,0.133752859466,0.126844842369,0.0794627571606,0.0621094441893,0.0827179529858,15,10.64
2014-12-31 00:00:00,1,2014_Q3,A,0.0369808765908,0.0371035093051,0.0316257368341,0.0304056320037,0.0328151185523,37,37.31
2014-12-31 00:00:00,1,2014_Q3,B,0.0465809790112,0.0420589797596,0.0243983049772,0.0342062058829,0.0252831397401,74,67.78
2014-12-31 00:00:00,1,2014_Q3,C,0.0827391563839,0.0816249457135,0.0576331273719,0.0555870954561,0.059805065546,69,64.84
2014-12-31 00:00:00,1,2014_Q3,D,0.116414891872,0.109982389546,0.0685980352175,0.0703010740372,0.0716979634147,53,47.48
2014-12-31 00:00:00,1,2014_Q3,E,0.121472204931,0.1210582306,0.0753200794262,0.064174733991,0.0788293654122,16,8.02
2014-12-31 00:00:00,32,2014_Q2,B,0.0324288105951,0.0322367508666,0.0224074337893,0.0177876852949,0.0235203872645,2,0.88
2014-12-31 00:00:00,32,2014_Q2,D,0.083067797317,0.082633001725,0.0621743205568,0.0535691987863,0.0648820661604,3,0.8
2014-12-31 00:00:00,32,2014_Q2,E,0.0916424424855,0.0912060399915,0.0709759487154,0.0550352742833,0.0752800284797,1,0.3
2014-12-31 00:00:00,32,2014_Q3,A,0.0276981571756,0.0284628688973,0.027772245183,0.0268797637354,0.0290408337721,9,3.53
2014-12-31 00:00:00,32,2014_Q3,B,0.0391347921023,0.0408077750697,0.0320361917285,0.0301866042486,0.0334589886775,11,5.62
2014-12-31 00:00:00,32,2014_Q3,C,0.0468510043199,0.033636685211,0.0308254172574,0.0432506662439,0.0321412834236,10,3.38
2014-12-31 00:00:00,32,2014_Q3,D,0.0787472771692,0.0779485094869,0.0585800531974,0.0535143321947,0.0612386833841,5,2.7
2015-01-31 00:00:00,1,2014_Q1,A,0.047593152867,0.0393622434893,0.0437827670715,0.0422053500387,0.0450882123789,18,10.57
2015-01-31 00:00:00,1,2014_Q1,B,0.0549958146658,0.0545106994638,0.0427555877119,0.0397194376348,0.044129973461,22,11.23
2015-01-31 00:00:00,1,2014_Q1,C,0.0800521542879,0.0795153303307,0.0686337091012,0.0539631379894,0.0711027849855,17,7.77
2015-01-31 00:00:00,1,2014_Q1,D,0.104023311996,0.104627515126,0.0928480629259,0.0648903812353,0.101532740663,12,5.75
2015-01-31 00:00:00,1,2014_Q1,E,0.127621276441,0.117292916159,0.104178079211,0.0795702001435,0.108021194416,15,5.96
2015-01-31 00:00:00,1,2014_Q2,A,0.0474571462419,0.0476367581911,0.0423034587701,0.0400237107624,0.0437247879605,13,11.51
2015-01-31 00:00:00,1,2014_Q2,B,0.0540400614995,0.0549703099528,0.0394321498395,0.0337412781343,0.0407221731594,29,21.65
2015-01-31 00:00:00,1,2014_Q2,C,0.0693184877884,0.0686383139688,0.0325018110223,0.0391336172749,0.0338737208471,16,14.45
2015-01-31 00:00:00,1,2014_Q2,D,0.101142318244,0.101385105992,0.0656408977905,0.0581205398149,0.0681434721112,12,7.3
2015-01-31 00:00:00,1,2014_Q2,E,0.131602258134,0.127677401073,0.0827152509403,0.0621094441893,0.0859925256784,15,10.64
2015-01-31 00:00:00,1,2014_Q3,A,0.0363857537334,0.0367237181712,0.0319346210252,0.0304056320037,0.0331060124817,37,37.31
2015-01-31 00:00:00,1,2014_Q3,B,0.0453048575003,0.0389937888269,0.01931705685,0.0342062058829,0.0200034666329,74,67.78
2015-01-31 00:00:00,1,2014_Q3,C,0.0801252459473,0.0752699479013,0.0500286445804,0.0555870954561,0.0518771660425,69,64.84
2015-01-31 00:00:00,1,2014_Q3,D,0.112896314784,0.101758524328,0.0643255265667,0.0703010740372,0.0671676282287,53,47.48
2015-01-31 00:00:00,1,2014_Q3,E,0.121438587889,0.122146156638,0.0787875035846,0.064174733991,0.0823367734552,16,8.02
